sample_date,site_id,constituent,conc
1988-01-26,BQ1,mg_avg,2.1706666666666665
1988-01-26,BQ1,k_avg,0.8033333333333333
1988-01-29,BQ1,ca_avg,3.4066666666666667
1988-01-29,BQ1,nh4_n_avg,27.533333333333335
1988-01-29,BQ1,no3_n_avg,156.33333333333334
1988-01-29,BQ1,mg_avg,2.1706666666666665
1988-01-29,BQ1,k_avg,0.8033333333333333
1988-01-29,BQ1,ca_avg,3.4066666666666667
1988-01-29,BQ1,nh4_n_avg,27.533333333333335
1988-01-29,BQ1,no3_n_avg,156.33333333333334
1988-01-29,BQ1,mg_avg,2.1706666666666665
1988-01-29,BQ1,k_avg,0.8033333333333333
1988-01-29,BQ1,ca_avg,3.4066666666666667
1988-01-29,BQ1,nh4_n_avg,27.533333333333335
1988-01-29,BQ1,no3_n_avg,156.33333333333334
1988-01-29,BQ1,mg_avg,2.1706666666666665
1988-01-29,BQ1,k_avg,0.8033333333333333
1988-01-29,BQ1,ca_avg,3.4066666666666667
1988-01-29,BQ1,nh4_n_avg,27.533333333333335
1988-01-29,BQ1,no3_n_avg,156.33333333333334
1988-01-29,BQ1,mg_avg,2.1706666666666665
1988-01-29,BQ1,k_avg,0.8033333333333333
1988-01-29,BQ1,ca_avg,3.4066666666666667
1988-01-29,BQ1,nh4_n_avg,27.533333333333335
1988-01-29,BQ1,no3_n_avg,156.33333333333334
1988-01-29,BQ1,mg_avg,2.1706666666666665
1988-01-29,BQ1,k_avg,0.8033333333333333
1988-02-02,BQ1,ca_avg,3.42
1988-02-02,BQ1,nh4_n_avg,27.533333333333335
1988-02-02,BQ1,no3_n_avg,155.06666666666666
1988-02-02,BQ1,mg_avg,2.1926666666666668
1988-02-02,BQ1,k_avg,0.8066666666666666
1988-02-02,BQ1,ca_avg,3.42
1988-02-02,BQ1,nh4_n_avg,27.533333333333335
1988-02-02,BQ1,no3_n_avg,155.06666666666666
1988-02-02,BQ1,mg_avg,2.1926666666666668
1988-02-02,BQ1,k_avg,0.8066666666666666
1988-02-03,BQ1,ca_avg,3.42
1988-02-03,BQ1,nh4_n_avg,27.533333333333335
1988-02-03,BQ1,no3_n_avg,155.06666666666666
1988-02-03,BQ1,mg_avg,2.1926666666666668
1988-02-03,BQ1,k_avg,0.8066666666666666
1988-02-04,BQ1,ca_avg,3.42
1988-02-04,BQ1,nh4_n_avg,27.533333333333335
1988-02-04,BQ1,no3_n_avg,155.06666666666666
1988-02-04,BQ1,mg_avg,2.1926666666666668
1988-02-04,BQ1,k_avg,0.8066666666666666
1988-02-09,BQ1,ca_avg,3.4086666666666665
1988-02-09,BQ1,nh4_n_avg,27.933333333333334
1988-02-09,BQ1,no3_n_avg,155.86666666666667
1988-02-09,BQ1,mg_avg,2.1566666666666667
1988-02-09,BQ1,k_avg,0.7893333333333333
1988-02-10,BQ1,ca_avg,3.4086666666666665
1988-02-10,BQ1,nh4_n_avg,27.933333333333334
1988-02-10,BQ1,no3_n_avg,155.86666666666667
1988-02-10,BQ1,mg_avg,2.1566666666666667
1988-02-10,BQ1,k_avg,0.7893333333333333
1988-02-16,BQ1,ca_avg,3.4046666666666665
1988-02-16,BQ1,nh4_n_avg,29
1988-02-16,BQ1,no3_n_avg,156.8
1988-02-16,BQ1,mg_avg,2.164
1988-02-16,BQ1,k_avg,0.7846666666666666
1988-02-23,BQ1,ca_avg,3.397333333333333
1988-02-23,BQ1,nh4_n_avg,28.466666666666665
1988-02-23,BQ1,no3_n_avg,158.06666666666666
1988-02-23,BQ1,mg_avg,2.17
1988-02-23,BQ1,k_avg,0.7833333333333333
1988-03-01,BQ1,ca_avg,3.0741176470588236
1988-03-01,BQ1,nh4_n_avg,23.64705882352941
1988-03-01,BQ1,no3_n_avg,204.8235294117647
1988-03-01,BQ1,mg_avg,1.9364705882352942
1988-03-01,BQ1,k_avg,0.8911764705882353
1988-03-08,BQ1,ca_avg,3.10375
1988-03-08,BQ1,nh4_n_avg,20.6875
1988-03-08,BQ1,no3_n_avg,206.9375
1988-03-08,BQ1,mg_avg,1.99375
1988-03-08,BQ1,k_avg,0.90125
1988-03-15,BQ1,ca_avg,3.111875
1988-03-15,BQ1,nh4_n_avg,19.4375
1988-03-15,BQ1,no3_n_avg,206.4375
1988-03-15,BQ1,mg_avg,1.99625
1988-03-15,BQ1,k_avg,0.895625
1988-03-23,BQ1,ca_avg,3.098125
1988-03-23,BQ1,nh4_n_avg,19.1875
1988-03-23,BQ1,no3_n_avg,208.75
1988-03-23,BQ1,mg_avg,1.99
1988-03-23,BQ1,k_avg,0.900625
1988-03-29,BQ1,ca_avg,3.0925
1988-03-29,BQ1,nh4_n_avg,19.1875
1988-03-29,BQ1,no3_n_avg,208.125
1988-03-29,BQ1,mg_avg,1.985625
1988-03-29,BQ1,k_avg,0.89375
1988-03-29,BQ1,ca_avg,3.0925
1988-03-29,BQ1,nh4_n_avg,19.1875
1988-03-29,BQ1,no3_n_avg,208.125
1988-03-29,BQ1,mg_avg,1.985625
1988-03-29,BQ1,k_avg,0.89375
1988-03-29,BQ1,ca_avg,3.0925
1988-03-29,BQ1,nh4_n_avg,19.1875
1988-03-29,BQ1,no3_n_avg,208.125
1988-03-29,BQ1,mg_avg,1.985625
1988-03-29,BQ1,k_avg,0.89375
1988-03-29,BQ1,ca_avg,3.0925
1988-03-29,BQ1,nh4_n_avg,19.1875
1988-03-29,BQ1,no3_n_avg,208.125
1988-03-29,BQ1,mg_avg,1.985625
1988-03-29,BQ1,k_avg,0.89375
1988-03-29,BQ1,ca_avg,3.0925
1988-03-29,BQ1,nh4_n_avg,19.1875
1988-03-29,BQ1,no3_n_avg,208.125
1988-03-29,BQ1,mg_avg,1.985625
1988-03-29,BQ1,k_avg,0.89375
1988-03-29,BQ1,ca_avg,3.0925
1988-03-29,BQ1,nh4_n_avg,19.1875
1988-03-29,BQ1,no3_n_avg,208.125
1988-03-29,BQ1,mg_avg,1.985625
1988-03-29,BQ1,k_avg,0.89375
1988-03-29,BQ1,ca_avg,3.0925
1988-03-29,BQ1,nh4_n_avg,19.1875
1988-03-29,BQ1,no3_n_avg,208.125
1988-03-29,BQ1,mg_avg,1.985625
1988-03-29,BQ1,k_avg,0.89375
1988-03-29,BQ1,ca_avg,3.0925
1988-03-29,BQ1,nh4_n_avg,19.1875
1988-03-29,BQ1,no3_n_avg,208.125
1988-03-29,BQ1,mg_avg,1.985625
1988-03-29,BQ1,k_avg,0.89375
1988-04-05,BQ1,ca_avg,3.084375
1988-04-05,BQ1,nh4_n_avg,22.125
1988-04-05,BQ1,no3_n_avg,207.8125
1988-04-05,BQ1,mg_avg,1.976875
1988-04-05,BQ1,k_avg,0.89
1988-04-12,BQ1,ca_avg,3.0376470588235294
1988-04-12,BQ1,nh4_n_avg,24
1988-04-12,BQ1,no3_n_avg,207.41176470588235
1988-04-12,BQ1,mg_avg,1.9523529411764706
1988-04-12,BQ1,k_avg,0.9488235294117647
1988-04-19,BQ1,ca_avg,2.867058823529412
1988-04-19,BQ1,nh4_n_avg,35.94117647058823
1988-04-19,BQ1,no3_n_avg,207.41176470588235
1988-04-19,BQ1,mg_avg,1.858235294117647
1988-04-19,BQ1,k_avg,0.964375
1988-04-26,BQ1,ca_avg,2.7076470588235293
1988-04-26,BQ1,nh4_n_avg,38.88235294117648
1988-04-26,BQ1,no3_n_avg,207.70588235294116
1988-04-26,BQ1,mg_avg,1.7664705882352942
1988-04-26,BQ1,k_avg,0.965625
1988-05-03,BQ1,ca_avg,3.1069999999999998
1988-05-03,BQ1,nh4_n_avg,60.9
1988-05-03,BQ1,no3_n_avg,150.5
1988-05-03,BQ1,mg_avg,2.191
1988-05-03,BQ1,k_avg,0.8788888888888888
1988-05-10,BQ1,ca_avg,3.19
1988-05-10,BQ1,nh4_n_avg,64.2
1988-05-10,BQ1,no3_n_avg,151.7
1988-05-10,BQ1,mg_avg,2.251
1988-05-10,BQ1,k_avg,0.8766666666666667
1988-05-10,BQ1,ca_avg,3.19
1988-05-10,BQ1,nh4_n_avg,64.2
1988-05-10,BQ1,no3_n_avg,151.7
1988-05-10,BQ1,mg_avg,2.251
1988-05-10,BQ1,k_avg,0.8766666666666667
1988-05-10,BQ1,ca_avg,3.19
1988-05-10,BQ1,nh4_n_avg,64.2
1988-05-10,BQ1,no3_n_avg,151.7
1988-05-10,BQ1,mg_avg,2.251
1988-05-10,BQ1,k_avg,0.8766666666666667
1988-05-10,BQ1,ca_avg,3.19
1988-05-10,BQ1,nh4_n_avg,64.2
1988-05-10,BQ1,no3_n_avg,151.7
1988-05-10,BQ1,mg_avg,2.251
1988-05-10,BQ1,k_avg,0.8766666666666667
1988-05-10,BQ1,ca_avg,3.19
1988-05-10,BQ1,nh4_n_avg,64.2
1988-05-10,BQ1,no3_n_avg,151.7
1988-05-10,BQ1,mg_avg,2.251
1988-05-10,BQ1,k_avg,0.8766666666666667
1988-05-17,BQ1,ca_avg,3.121
1988-05-17,BQ1,nh4_n_avg,67.6
1988-05-17,BQ1,no3_n_avg,152.88888888888889
1988-05-17,BQ1,mg_avg,2.259
1988-05-17,BQ1,k_avg,0.8855555555555555
1988-05-24,BQ1,ca_avg,3.005
1988-05-24,BQ1,nh4_n_avg,81.8
1988-05-24,BQ1,no3_n_avg,153.25
1988-05-24,BQ1,mg_avg,2.197
1988-05-24,BQ1,k_avg,0.8811111111111111
1988-05-31,BQ1,ca_avg,3.0620000000000003
1988-05-31,BQ1,nh4_n_avg,87.77777777777777
1988-05-31,BQ1,no3_n_avg,154.85714285714286
1988-05-31,BQ1,mg_avg,2.181
1988-05-31,BQ1,k_avg,0.8777777777777778
1988-06-07,BQ1,ca_avg,2.9850000000000003
1988-06-07,BQ1,nh4_n_avg,90.625
1988-06-07,BQ1,no3_n_avg,157.5
1988-06-07,BQ1,mg_avg,2.183
1988-06-07,BQ1,k_avg,0.8811111111111111
1988-06-14,BQ1,ca_avg,2.95875
1988-06-14,BQ1,nh4_n_avg,107.66666666666666
1988-06-14,BQ1,no3_n_avg,150
1988-06-14,BQ1,mg_avg,2.0766666666666667
1988-06-14,BQ1,k_avg,0.7914285714285715
1988-06-21,BQ1,ca_avg,3.1433333333333335
1988-06-21,BQ1,nh4_n_avg,81.8
1988-06-21,BQ1,no3_n_avg,150.66666666666666
1988-06-21,BQ1,mg_avg,2.188
1988-06-21,BQ1,k_avg,0.7877777777777778
1988-06-28,BQ1,ca_avg,3.2644444444444445
1988-06-28,BQ1,nh4_n_avg,86.5
1988-06-28,BQ1,no3_n_avg,151.5
1988-06-28,BQ1,mg_avg,2.233
1988-06-28,BQ1,k_avg,0.7833333333333333
1988-07-05,BQ1,ca_avg,3.3000000000000003
1988-07-05,BQ1,nh4_n_avg,95
1988-07-05,BQ1,no3_n_avg,147
1988-07-05,BQ1,mg_avg,2.266
1988-07-05,BQ1,k_avg,0.7644444444444445
1988-07-12,BQ1,ca_avg,3.2977777777777777
1988-07-12,BQ1,nh4_n_avg,113
1988-07-12,BQ1,no3_n_avg,NA
1988-07-12,BQ1,mg_avg,2.267
1988-07-12,BQ1,k_avg,0.7655555555555555
1988-07-19,BQ1,ca_avg,3.2933333333333334
1988-07-19,BQ1,nh4_n_avg,87
1988-07-19,BQ1,no3_n_avg,NA
1988-07-19,BQ1,mg_avg,2.267
1988-07-19,BQ1,k_avg,0.7711111111111111
1988-07-22,BQ1,ca_avg,3.2933333333333334
1988-07-22,BQ1,nh4_n_avg,87
1988-07-22,BQ1,no3_n_avg,NA
1988-07-22,BQ1,mg_avg,2.267
1988-07-22,BQ1,k_avg,0.7711111111111111
1988-07-26,BQ1,ca_avg,2.770769230769231
1988-07-26,BQ1,nh4_n_avg,16
1988-07-26,BQ1,no3_n_avg,34.2
1988-07-26,BQ1,mg_avg,1.9653846153846153
1988-07-26,BQ1,k_avg,0.7623076923076924
1988-07-26,BQ1,ca_avg,2.770769230769231
1988-07-26,BQ1,nh4_n_avg,16
1988-07-26,BQ1,no3_n_avg,34.2
1988-07-26,BQ1,mg_avg,1.9653846153846153
1988-07-26,BQ1,k_avg,0.7623076923076924
1988-08-02,BQ1,ca_avg,2.649230769230769
1988-08-02,BQ1,nh4_n_avg,16
1988-08-02,BQ1,no3_n_avg,53.5
1988-08-02,BQ1,mg_avg,1.9584615384615385
1988-08-02,BQ1,k_avg,0.7676923076923077
1988-08-09,BQ1,ca_avg,2.686923076923077
1988-08-09,BQ1,nh4_n_avg,15.5
1988-08-09,BQ1,no3_n_avg,63
1988-08-09,BQ1,mg_avg,1.9523076923076923
1988-08-09,BQ1,k_avg,0.7607692307692308
1988-08-16,BQ1,ca_avg,2.545
1988-08-16,BQ1,nh4_n_avg,15.5
1988-08-16,BQ1,no3_n_avg,79.125
1988-08-16,BQ1,mg_avg,2.0284615384615385
1988-08-16,BQ1,k_avg,0.7628571428571429
1988-08-23,BQ1,ca_avg,2.5876923076923077
1988-08-23,BQ1,nh4_n_avg,26
1988-08-23,BQ1,no3_n_avg,87
1988-08-23,BQ1,mg_avg,2.058333333333333
1988-08-23,BQ1,k_avg,0.76
1988-08-24,BQ1,ca_avg,2.5876923076923077
1988-08-24,BQ1,nh4_n_avg,26
1988-08-24,BQ1,no3_n_avg,87
1988-08-24,BQ1,mg_avg,2.058333333333333
1988-08-24,BQ1,k_avg,0.76
1988-08-24,BQ1,ca_avg,2.5876923076923077
1988-08-24,BQ1,nh4_n_avg,26
1988-08-24,BQ1,no3_n_avg,87
1988-08-24,BQ1,mg_avg,2.058333333333333
1988-08-24,BQ1,k_avg,0.76
1988-08-24,BQ1,ca_avg,2.5876923076923077
1988-08-24,BQ1,nh4_n_avg,26
1988-08-24,BQ1,no3_n_avg,87
1988-08-24,BQ1,mg_avg,2.058333333333333
1988-08-24,BQ1,k_avg,0.76
1988-08-24,BQ1,ca_avg,2.5876923076923077
1988-08-24,BQ1,nh4_n_avg,26
1988-08-24,BQ1,no3_n_avg,87
1988-08-24,BQ1,mg_avg,2.058333333333333
1988-08-24,BQ1,k_avg,0.76
1988-08-24,BQ1,ca_avg,2.5876923076923077
1988-08-24,BQ1,nh4_n_avg,26
1988-08-24,BQ1,no3_n_avg,87
1988-08-24,BQ1,mg_avg,2.058333333333333
1988-08-24,BQ1,k_avg,0.76
1988-08-30,BQ1,ca_avg,2.7246153846153844
1988-08-30,BQ1,nh4_n_avg,26
1988-08-30,BQ1,no3_n_avg,93.2
1988-08-30,BQ1,mg_avg,2.1425
1988-08-30,BQ1,k_avg,0.76
1988-09-06,BQ1,ca_avg,2.6915384615384617
1988-09-06,BQ1,nh4_n_avg,34.25
1988-09-06,BQ1,no3_n_avg,88.63636363636364
1988-09-06,BQ1,mg_avg,2.075
1988-09-06,BQ1,k_avg,0.76
1988-09-13,BQ1,ca_avg,2.8038461538461537
1988-09-13,BQ1,nh4_n_avg,37.2
1988-09-13,BQ1,no3_n_avg,93.83333333333334
1988-09-13,BQ1,mg_avg,2.046666666666667
1988-09-13,BQ1,k_avg,0.7553846153846154
1988-09-20,BQ1,ca_avg,2.7466666666666666
1988-09-20,BQ1,nh4_n_avg,43.2
1988-09-20,BQ1,no3_n_avg,98.46153846153847
1988-09-20,BQ1,mg_avg,1.9736363636363636
1988-09-20,BQ1,k_avg,0.7483333333333333
1988-09-27,BQ1,ca_avg,3.48625
1988-09-27,BQ1,nh4_n_avg,43.2
1988-09-27,BQ1,no3_n_avg,139.44444444444446
1988-09-27,BQ1,mg_avg,2.43
1988-09-27,BQ1,k_avg,0.76
1988-10-04,BQ1,ca_avg,3.61
1988-10-04,BQ1,nh4_n_avg,43.2
1988-10-04,BQ1,no3_n_avg,138.66666666666666
1988-10-04,BQ1,mg_avg,2.4425
1988-10-04,BQ1,k_avg,0.77
1988-10-11,BQ1,ca_avg,3.665
1988-10-11,BQ1,nh4_n_avg,50.25
1988-10-11,BQ1,no3_n_avg,140.55555555555554
1988-10-11,BQ1,mg_avg,2.43875
1988-10-11,BQ1,k_avg,0.7925
1988-10-18,BQ1,ca_avg,4.1049999999999995
1988-10-18,BQ1,nh4_n_avg,50.25
1988-10-18,BQ1,no3_n_avg,133.66666666666666
1988-10-18,BQ1,mg_avg,2.5825
1988-10-18,BQ1,k_avg,0.8175
1988-10-25,BQ1,ca_avg,4.11375
1988-10-25,BQ1,nh4_n_avg,51.333333333333336
1988-10-25,BQ1,no3_n_avg,132.44444444444446
1988-10-25,BQ1,mg_avg,2.5412500000000002
1988-10-25,BQ1,k_avg,0.83125
1988-11-01,BQ1,ca_avg,4.1125
1988-11-01,BQ1,nh4_n_avg,51.333333333333336
1988-11-01,BQ1,no3_n_avg,131.33333333333334
1988-11-01,BQ1,mg_avg,2.55875
1988-11-01,BQ1,k_avg,0.845
1988-11-07,BQ1,ca_avg,4.26125
1988-11-07,BQ1,nh4_n_avg,47.5
1988-11-07,BQ1,no3_n_avg,142
1988-11-07,BQ1,mg_avg,2.61
1988-11-07,BQ1,k_avg,0.85625
1988-11-15,BQ1,ca_avg,4.1625
1988-11-15,BQ1,nh4_n_avg,46
1988-11-15,BQ1,no3_n_avg,141.77777777777777
1988-11-15,BQ1,mg_avg,2.61875
1988-11-15,BQ1,k_avg,0.89375
1988-11-22,BQ1,ca_avg,4.173333333333334
1988-11-22,BQ1,nh4_n_avg,NA
1988-11-22,BQ1,no3_n_avg,142
1988-11-22,BQ1,mg_avg,2.6333333333333333
1988-11-22,BQ1,k_avg,0.8977777777777778
1988-11-29,BQ1,ca_avg,4.193333333333333
1988-11-29,BQ1,nh4_n_avg,NA
1988-11-29,BQ1,no3_n_avg,143.11111111111111
1988-11-29,BQ1,mg_avg,2.6466666666666665
1988-11-29,BQ1,k_avg,0.9033333333333333
1988-12-06,BQ1,ca_avg,4.1825
1988-12-06,BQ1,nh4_n_avg,NA
1988-12-06,BQ1,no3_n_avg,143.125
1988-12-06,BQ1,mg_avg,2.398888888888889
1988-12-06,BQ1,k_avg,0.8333333333333334
1988-12-13,BQ1,ca_avg,4.15125
1988-12-13,BQ1,nh4_n_avg,NA
1988-12-13,BQ1,no3_n_avg,153.625
1988-12-13,BQ1,mg_avg,2.3722222222222222
1988-12-13,BQ1,k_avg,0.8444444444444444
1988-12-20,BQ1,ca_avg,4.1775
1988-12-20,BQ1,nh4_n_avg,NA
1988-12-20,BQ1,no3_n_avg,138.625
1988-12-20,BQ1,mg_avg,2.3777777777777778
1988-12-20,BQ1,k_avg,0.8444444444444444
1988-12-27,BQ1,ca_avg,4.25
1988-12-27,BQ1,nh4_n_avg,NA
1988-12-27,BQ1,no3_n_avg,140.625
1988-12-27,BQ1,mg_avg,2.431111111111111
1988-12-27,BQ1,k_avg,0.8555555555555555
1989-01-03,BQ1,ca_avg,4.285
1989-01-03,BQ1,nh4_n_avg,NA
1989-01-03,BQ1,no3_n_avg,144.625
1989-01-03,BQ1,mg_avg,2.438888888888889
1989-01-03,BQ1,k_avg,0.8744444444444445
1989-01-10,BQ1,ca_avg,4.3175
1989-01-10,BQ1,nh4_n_avg,NA
1989-01-10,BQ1,no3_n_avg,149.25
1989-01-10,BQ1,mg_avg,2.47
1989-01-10,BQ1,k_avg,0.8888888888888888
1989-01-17,BQ1,ca_avg,4.32875
1989-01-17,BQ1,nh4_n_avg,NA
1989-01-17,BQ1,no3_n_avg,153
1989-01-17,BQ1,mg_avg,2.502222222222222
1989-01-17,BQ1,k_avg,0.8588888888888889
1989-01-24,BQ1,ca_avg,4.31875
1989-01-24,BQ1,nh4_n_avg,NA
1989-01-24,BQ1,no3_n_avg,153.375
1989-01-24,BQ1,mg_avg,2.5044444444444443
1989-01-24,BQ1,k_avg,0.85
1989-01-31,BQ1,ca_avg,4.2925
1989-01-31,BQ1,nh4_n_avg,NA
1989-01-31,BQ1,no3_n_avg,153.75
1989-01-31,BQ1,mg_avg,2.5
1989-01-31,BQ1,k_avg,0.851111111111111
1989-02-07,BQ1,ca_avg,4.292222222222223
1989-02-07,BQ1,nh4_n_avg,NA
1989-02-07,BQ1,no3_n_avg,153.55555555555554
1989-02-07,BQ1,mg_avg,2.7688888888888887
1989-02-07,BQ1,k_avg,0.9177777777777778
1989-02-14,BQ1,ca_avg,4.293333333333333
1989-02-14,BQ1,nh4_n_avg,NA
1989-02-14,BQ1,no3_n_avg,130.11111111111111
1989-02-14,BQ1,mg_avg,2.783333333333333
1989-02-14,BQ1,k_avg,0.9088888888888889
1989-02-21,BQ1,ca_avg,4.251111111111111
1989-02-21,BQ1,nh4_n_avg,NA
1989-02-21,BQ1,no3_n_avg,145.44444444444446
1989-02-21,BQ1,mg_avg,2.8
1989-02-21,BQ1,k_avg,0.8866666666666666
1989-02-28,BQ1,ca_avg,4.204444444444444
1989-02-28,BQ1,nh4_n_avg,NA
1989-02-28,BQ1,no3_n_avg,144.55555555555554
1989-02-28,BQ1,mg_avg,2.8033333333333332
1989-02-28,BQ1,k_avg,0.8677777777777778
1989-03-07,BQ1,ca_avg,4.096666666666667
1989-03-07,BQ1,nh4_n_avg,NA
1989-03-07,BQ1,no3_n_avg,141.77777777777777
1989-03-07,BQ1,mg_avg,2.791111111111111
1989-03-07,BQ1,k_avg,0.8488888888888889
1989-03-09,BQ1,ca_avg,4.096666666666667
1989-03-09,BQ1,nh4_n_avg,NA
1989-03-09,BQ1,no3_n_avg,141.77777777777777
1989-03-09,BQ1,mg_avg,2.791111111111111
1989-03-09,BQ1,k_avg,0.8488888888888889
1989-03-14,BQ1,ca_avg,4.073333333333333
1989-03-14,BQ1,nh4_n_avg,NA
1989-03-14,BQ1,no3_n_avg,138.11111111111111
1989-03-14,BQ1,mg_avg,2.7466666666666666
1989-03-14,BQ1,k_avg,0.8366666666666667
1989-03-14,BQ1,ca_avg,4.073333333333333
1989-03-14,BQ1,nh4_n_avg,NA
1989-03-14,BQ1,no3_n_avg,138.11111111111111
1989-03-14,BQ1,mg_avg,2.7466666666666666
1989-03-14,BQ1,k_avg,0.8366666666666667
1989-03-21,BQ1,ca_avg,4.14
1989-03-21,BQ1,nh4_n_avg,NA
1989-03-21,BQ1,no3_n_avg,130.88888888888889
1989-03-21,BQ1,mg_avg,2.73
1989-03-21,BQ1,k_avg,0.8366666666666667
1989-03-28,BQ1,ca_avg,4.222222222222222
1989-03-28,BQ1,nh4_n_avg,NA
1989-03-28,BQ1,no3_n_avg,129.55555555555554
1989-03-28,BQ1,mg_avg,2.7266666666666666
1989-03-28,BQ1,k_avg,0.84
1989-04-04,BQ1,ca_avg,4.335555555555556
1989-04-04,BQ1,nh4_n_avg,NA
1989-04-04,BQ1,no3_n_avg,126.88888888888889
1989-04-04,BQ1,mg_avg,2.7444444444444445
1989-04-04,BQ1,k_avg,0.8366666666666667
1989-04-11,BQ1,ca_avg,4.372222222222222
1989-04-11,BQ1,nh4_n_avg,NA
1989-04-11,BQ1,no3_n_avg,126.44444444444444
1989-04-11,BQ1,mg_avg,2.7111111111111112
1989-04-11,BQ1,k_avg,0.8544444444444445
1989-04-18,BQ1,ca_avg,4.444444444444445
1989-04-18,BQ1,nh4_n_avg,NA
1989-04-18,BQ1,no3_n_avg,141.88888888888889
1989-04-18,BQ1,mg_avg,2.738888888888889
1989-04-18,BQ1,k_avg,0.8544444444444445
1989-04-25,BQ1,ca_avg,4.528888888888889
1989-04-25,BQ1,nh4_n_avg,NA
1989-04-25,BQ1,no3_n_avg,141.22222222222223
1989-04-25,BQ1,mg_avg,2.7399999999999998
1989-04-25,BQ1,k_avg,0.8622222222222222
1989-05-02,BQ1,ca_avg,4.613333333333333
1989-05-02,BQ1,nh4_n_avg,NA
1989-05-02,BQ1,no3_n_avg,140.88888888888889
1989-05-02,BQ1,mg_avg,2.7555555555555555
1989-05-02,BQ1,k_avg,0.8722222222222222
1989-05-09,BQ1,ca_avg,4.803333333333334
1989-05-09,BQ1,nh4_n_avg,NA
1989-05-09,BQ1,no3_n_avg,139.55555555555554
1989-05-09,BQ1,mg_avg,3.0011111111111113
1989-05-09,BQ1,k_avg,0.9366666666666666
1989-05-16,BQ1,ca_avg,4.863333333333333
1989-05-16,BQ1,nh4_n_avg,NA
1989-05-16,BQ1,no3_n_avg,138
1989-05-16,BQ1,mg_avg,2.9655555555555555
1989-05-16,BQ1,k_avg,0.9344444444444444
1989-05-23,BQ1,ca_avg,4.794444444444444
1989-05-23,BQ1,nh4_n_avg,NA
1989-05-23,BQ1,no3_n_avg,141
1989-05-23,BQ1,mg_avg,2.997777777777778
1989-05-23,BQ1,k_avg,0.9377777777777778
1989-05-30,BQ1,ca_avg,4.751111111111111
1989-05-30,BQ1,nh4_n_avg,NA
1989-05-30,BQ1,no3_n_avg,142.55555555555554
1989-05-30,BQ1,mg_avg,3.0433333333333334
1989-05-30,BQ1,k_avg,0.9322222222222222
1989-06-06,BQ1,ca_avg,4.466666666666667
1989-06-06,BQ1,nh4_n_avg,NA
1989-06-06,BQ1,no3_n_avg,128.66666666666666
1989-06-06,BQ1,mg_avg,2.8722222222222222
1989-06-06,BQ1,k_avg,0.9299999999999999
1989-06-13,BQ1,ca_avg,4.514444444444444
1989-06-13,BQ1,nh4_n_avg,NA
1989-06-13,BQ1,no3_n_avg,125.88888888888889
1989-06-13,BQ1,mg_avg,2.91
1989-06-13,BQ1,k_avg,0.9333333333333333
1989-06-20,BQ1,ca_avg,4.5344444444444445
1989-06-20,BQ1,nh4_n_avg,NA
1989-06-20,BQ1,no3_n_avg,123
1989-06-20,BQ1,mg_avg,2.901111111111111
1989-06-20,BQ1,k_avg,0.9477777777777777
1989-06-27,BQ1,ca_avg,4.49
1989-06-27,BQ1,nh4_n_avg,NA
1989-06-27,BQ1,no3_n_avg,120.125
1989-06-27,BQ1,mg_avg,2.868888888888889
1989-06-27,BQ1,k_avg,0.9577777777777777
1989-07-05,BQ1,ca_avg,4.441111111111111
1989-07-05,BQ1,nh4_n_avg,NA
1989-07-05,BQ1,no3_n_avg,118.875
1989-07-05,BQ1,mg_avg,2.847777777777778
1989-07-05,BQ1,k_avg,0.9622222222222222
1989-07-11,BQ1,ca_avg,4.373333333333333
1989-07-11,BQ1,nh4_n_avg,NA
1989-07-11,BQ1,no3_n_avg,113.5
1989-07-11,BQ1,mg_avg,2.6277777777777778
1989-07-11,BQ1,k_avg,0.9166666666666666
1989-07-18,BQ1,ca_avg,4.333333333333333
1989-07-18,BQ1,nh4_n_avg,NA
1989-07-18,BQ1,no3_n_avg,109.25
1989-07-18,BQ1,mg_avg,2.7422222222222223
1989-07-18,BQ1,k_avg,0.9344444444444444
1989-07-26,BQ1,ca_avg,3.991111111111111
1989-07-26,BQ1,nh4_n_avg,NA
1989-07-26,BQ1,no3_n_avg,116.625
1989-07-26,BQ1,mg_avg,2.5477777777777777
1989-07-26,BQ1,k_avg,0.9444444444444444
1989-08-01,BQ1,ca_avg,3.9899999999999998
1989-08-01,BQ1,nh4_n_avg,NA
1989-08-01,BQ1,no3_n_avg,101
1989-08-01,BQ1,mg_avg,2.493333333333333
1989-08-01,BQ1,k_avg,0.9522222222222222
1989-08-08,BQ1,ca_avg,4.251111111111111
1989-08-08,BQ1,nh4_n_avg,NA
1989-08-08,BQ1,no3_n_avg,102.5
1989-08-08,BQ1,mg_avg,2.6822222222222223
1989-08-08,BQ1,k_avg,0.95
1989-08-15,BQ1,ca_avg,4.158888888888889
1989-08-15,BQ1,nh4_n_avg,NA
1989-08-15,BQ1,no3_n_avg,99.57142857142857
1989-08-15,BQ1,mg_avg,2.681111111111111
1989-08-15,BQ1,k_avg,0.9377777777777778
1989-08-22,BQ1,ca_avg,4.042222222222222
1989-08-22,BQ1,nh4_n_avg,NA
1989-08-22,BQ1,no3_n_avg,88.375
1989-08-22,BQ1,mg_avg,2.6466666666666665
1989-08-22,BQ1,k_avg,0.9344444444444444
1989-08-29,BQ1,ca_avg,3.98
